question_id,domain,difficulty,question,gold_answer,clean_context,source,condition,context,provider,model,raw_response,parsed_answer,self_reported_confidence,latency_ms,response_chars,run_timestamp_utc,abstained,answer_correct,context_supports_gold,unsupported_claim,hallucinated,appropriate_abstention,confidence_error
Q073,chemistry,moderate,What is the atomic number of Tantalum?,73,"According to the periodic table, Tantalum has atomic number 73.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Tantalum has atomic number 73. Source B states: Tantalum has atomic number 72.",mock,deterministic-demo-v1,"ANSWER: 73
CONFIDENCE: 0.93",73,0.93,46.67,27,2026-09-15T22:54:35.071616+00:00,False,True,True,False,False,False,0.06999999999999995
Q073,chemistry,moderate,What is the atomic number of Tantalum?,73,"According to the periodic table, Tantalum has atomic number 73.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.79",Insufficient information.,0.79,32.05,50,2026-09-15T22:54:35.071669+00:00,True,False,False,False,False,True,0.79
Q074,chemistry,moderate,What is the atomic number of Tungsten?,74,"According to the periodic table, Tungsten has atomic number 74.",IUPAC periodic table,clean,"According to the periodic table, Tungsten has atomic number 74.",mock,deterministic-demo-v1,"ANSWER: 74
CONFIDENCE: 0.96",74,0.96,43.96,27,2026-09-15T22:54:35.071834+00:00,False,True,True,False,False,False,0.040000000000000036
Q074,chemistry,moderate,What is the atomic number of Tungsten?,74,"According to the periodic table, Tungsten has atomic number 74.",IUPAC periodic table,missing,"According to the periodic table, Tungsten is a chemical element.",mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.86",Insufficient information.,0.86,70.73,50,2026-09-15T22:54:35.071893+00:00,True,False,False,False,False,True,0.86
Q074,chemistry,moderate,What is the atomic number of Tungsten?,74,"According to the periodic table, Tungsten has atomic number 74.",IUPAC periodic table,irrelevant,"Water freezes at 0 degrees Celsius at standard pressure. The Pacific Ocean is Earth's largest ocean. The Moon is Earth's natural satellite. According to the periodic table, Tungsten has atomic number 74.",mock,deterministic-demo-v1,"ANSWER: 71
CONFIDENCE: 0.65",71,0.65,65.22,27,2026-09-15T22:54:35.071956+00:00,False,False,True,False,True,False,0.65
Q074,chemistry,moderate,What is the atomic number of Tungsten?,74,"According to the periodic table, Tungsten has atomic number 74.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Tungsten has atomic number 74. [duplicate] According to the periodic table, Tungsten has atomic number 74. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 71
CONFIDENCE: 0.65",71,0.65,35.53,27,2026-09-15T22:54:35.072011+00:00,False,False,True,False,True,False,0.65
Q074,chemistry,moderate,What is the atomic number of Tungsten?,74,"According to the periodic table, Tungsten has atomic number 74.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Tungsten has atomic number 74. Source B states: Tungsten has atomic number 75.",mock,deterministic-demo-v1,"ANSWER: 78
CONFIDENCE: 0.61",78,0.61,20.09,27,2026-09-15T22:54:35.072175+00:00,False,False,True,False,True,False,0.61
Q074,chemistry,moderate,What is the atomic number of Tungsten?,74,"According to the periodic table, Tungsten has atomic number 74.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.69",Insufficient information.,0.69,67.87,50,2026-09-15T22:54:35.072240+00:00,True,False,False,False,False,True,0.69
Q075,chemistry,moderate,What is the atomic number of Rhenium?,75,"According to the periodic table, Rhenium has atomic number 75.",IUPAC periodic table,clean,"According to the periodic table, Rhenium has atomic number 75.",mock,deterministic-demo-v1,"ANSWER: 72
CONFIDENCE: 0.79",72,0.79,39.87,27,2026-09-15T22:54:35.072389+00:00,False,False,True,False,True,False,0.79
Q075,chemistry,moderate,What is the atomic number of Rhenium?,75,"According to the periodic table, Rhenium has atomic number 75.",IUPAC periodic table,missing,"According to the periodic table, Rhenium is a chemical element.",mock,deterministic-demo-v1,"ANSWER: 75
CONFIDENCE: 0.90",75,0.9,16.34,27,2026-09-15T22:54:35.072448+00:00,False,True,False,True,True,False,0.09999999999999998
Q075,chemistry,moderate,What is the atomic number of Rhenium?,75,"According to the periodic table, Rhenium has atomic number 75.",IUPAC periodic table,irrelevant,"The Moon is Earth's natural satellite. The Pacific Ocean is Earth's largest ocean. A triangle has three sides. According to the periodic table, Rhenium has atomic number 75.",mock,deterministic-demo-v1,"ANSWER: 75
CONFIDENCE: 0.84",75,0.84,18.42,27,2026-09-15T22:54:35.072508+00:00,False,True,True,False,False,False,0.16000000000000003
Q075,chemistry,moderate,What is the atomic number of Rhenium?,75,"According to the periodic table, Rhenium has atomic number 75.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Rhenium has atomic number 75. [duplicate] According to the periodic table, Rhenium has atomic number 75. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 75
CONFIDENCE: 0.84",75,0.84,24.93,27,2026-09-15T22:54:35.072561+00:00,False,True,True,False,False,False,0.16000000000000003
Q075,chemistry,moderate,What is the atomic number of Rhenium?,75,"According to the periodic table, Rhenium has atomic number 75.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Rhenium has atomic number 75. Source B states: Rhenium has atomic number 74.",mock,deterministic-demo-v1,"ANSWER: 75
CONFIDENCE: 0.77",75,0.77,74.87,27,2026-09-15T22:54:35.072686+00:00,False,True,True,False,False,False,0.22999999999999998
Q075,chemistry,moderate,What is the atomic number of Rhenium?,75,"According to the periodic table, Rhenium has atomic number 75.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.75",Insufficient information.,0.75,71.44,50,2026-09-15T22:54:35.072744+00:00,True,False,False,False,False,True,0.75
Q076,chemistry,moderate,What is the atomic number of Osmium?,76,"According to the periodic table, Osmium has atomic number 76.",IUPAC periodic table,clean,"According to the periodic table, Osmium has atomic number 76.",mock,deterministic-demo-v1,"ANSWER: 76
CONFIDENCE: 0.88",76,0.88,75.33,27,2026-09-15T22:54:35.072881+00:00,False,True,True,False,False,False,0.12
Q076,chemistry,moderate,What is the atomic number of Osmium?,76,"According to the periodic table, Osmium has atomic number 76.",IUPAC periodic table,missing,"According to the periodic table, Osmium is a chemical element.",mock,deterministic-demo-v1,"ANSWER: 76
CONFIDENCE: 0.92",76,0.92,48.79,27,2026-09-15T22:54:35.072939+00:00,False,True,False,True,True,False,0.07999999999999996
Q076,chemistry,moderate,What is the atomic number of Osmium?,76,"According to the periodic table, Osmium has atomic number 76.",IUPAC periodic table,irrelevant,"Water freezes at 0 degrees Celsius at standard pressure. A triangle has three sides. A leap year normally has 366 days. According to the periodic table, Osmium has atomic number 76.",mock,deterministic-demo-v1,"ANSWER: 76
CONFIDENCE: 0.86",76,0.86,60.79,27,2026-09-15T22:54:35.072999+00:00,False,True,True,False,False,False,0.14
Q076,chemistry,moderate,What is the atomic number of Osmium?,76,"According to the periodic table, Osmium has atomic number 76.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Osmium has atomic number 76. [duplicate] According to the periodic table, Osmium has atomic number 76. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 76
CONFIDENCE: 0.66",76,0.66,24.8,27,2026-09-15T22:54:35.073052+00:00,False,True,True,False,False,False,0.33999999999999997
Q076,chemistry,moderate,What is the atomic number of Osmium?,76,"According to the periodic table, Osmium has atomic number 76.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Osmium has atomic number 76. Source B states: Osmium has atomic number 78.",mock,deterministic-demo-v1,"ANSWER: 78
CONFIDENCE: 0.66",78,0.66,34.18,27,2026-09-15T22:54:35.073144+00:00,False,False,True,False,True,False,0.66
Q076,chemistry,moderate,What is the atomic number of Osmium?,76,"According to the periodic table, Osmium has atomic number 76.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 76
CONFIDENCE: 0.89",76,0.89,61.33,27,2026-09-15T22:54:35.073202+00:00,False,True,False,True,True,False,0.10999999999999999
Q077,chemistry,moderate,What is the atomic number of Iridium?,77,"According to the periodic table, Iridium has atomic number 77.",IUPAC periodic table,clean,"According to the periodic table, Iridium has atomic number 77.",mock,deterministic-demo-v1,"ANSWER: 77
CONFIDENCE: 0.83",77,0.83,21.71,27,2026-09-15T22:54:35.073333+00:00,False,True,True,False,False,False,0.17000000000000004
Q077,chemistry,moderate,What is the atomic number of Iridium?,77,"According to the periodic table, Iridium has atomic number 77.",IUPAC periodic table,missing,"According to the periodic table, Iridium is a chemical element.",mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.86",Insufficient information.,0.86,44.06,50,2026-09-15T22:54:35.073392+00:00,True,False,False,False,False,True,0.86
Q077,chemistry,moderate,What is the atomic number of Iridium?,77,"According to the periodic table, Iridium has atomic number 77.",IUPAC periodic table,irrelevant,"The Moon is Earth's natural satellite. A leap year normally has 366 days. The Pacific Ocean is Earth's largest ocean. According to the periodic table, Iridium has atomic number 77.",mock,deterministic-demo-v1,"ANSWER: 77
CONFIDENCE: 0.92",77,0.92,77.79,27,2026-09-15T22:54:35.073500+00:00,False,True,True,False,False,False,0.07999999999999996
Q077,chemistry,moderate,What is the atomic number of Iridium?,77,"According to the periodic table, Iridium has atomic number 77.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Iridium has atomic number 77. [duplicate] According to the periodic table, Iridium has atomic number 77. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 77
CONFIDENCE: 0.80",77,0.8,48.95,27,2026-09-15T22:54:35.073554+00:00,False,True,True,False,False,False,0.19999999999999996
Q077,chemistry,moderate,What is the atomic number of Iridium?,77,"According to the periodic table, Iridium has atomic number 77.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Iridium has atomic number 77. Source B states: Iridium has atomic number 78.",mock,deterministic-demo-v1,"ANSWER: 73
CONFIDENCE: 0.69",73,0.69,78.92,27,2026-09-15T22:54:35.073615+00:00,False,False,True,False,True,False,0.69
Q077,chemistry,moderate,What is the atomic number of Iridium?,77,"According to the periodic table, Iridium has atomic number 77.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 79
CONFIDENCE: 0.66",79,0.66,20.58,27,2026-09-15T22:54:35.073669+00:00,False,False,False,True,True,False,0.66
Q078,chemistry,moderate,What is the atomic number of Platinum?,78,"According to the periodic table, Platinum has atomic number 78.",IUPAC periodic table,clean,"According to the periodic table, Platinum has atomic number 78.",mock,deterministic-demo-v1,"ANSWER: 78
CONFIDENCE: 0.95",78,0.95,68.24,27,2026-09-15T22:54:35.073801+00:00,False,True,True,False,False,False,0.050000000000000044
Q078,chemistry,moderate,What is the atomic number of Platinum?,78,"According to the periodic table, Platinum has atomic number 78.",IUPAC periodic table,missing,"According to the periodic table, Platinum is a chemical element.",mock,deterministic-demo-v1,"ANSWER: 78
CONFIDENCE: 0.75",78,0.75,38.38,27,2026-09-15T22:54:35.073859+00:00,False,True,False,True,True,False,0.25
Q078,chemistry,moderate,What is the atomic number of Platinum?,78,"According to the periodic table, Platinum has atomic number 78.",IUPAC periodic table,irrelevant,"A leap year normally has 366 days. A triangle has three sides. The Pacific Ocean is Earth's largest ocean. According to the periodic table, Platinum has atomic number 78.",mock,deterministic-demo-v1,"ANSWER: 78
CONFIDENCE: 0.76",78,0.76,41.28,27,2026-09-15T22:54:35.073919+00:00,False,True,True,False,False,False,0.24
Q078,chemistry,moderate,What is the atomic number of Platinum?,78,"According to the periodic table, Platinum has atomic number 78.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Platinum has atomic number 78. [duplicate] According to the periodic table, Platinum has atomic number 78. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 78
CONFIDENCE: 0.80",78,0.8,76.0,27,2026-09-15T22:54:35.073972+00:00,False,True,True,False,False,False,0.19999999999999996
Q078,chemistry,moderate,What is the atomic number of Platinum?,78,"According to the periodic table, Platinum has atomic number 78.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Platinum has atomic number 78. Source B states: Platinum has atomic number 76.",mock,deterministic-demo-v1,"ANSWER: 78
CONFIDENCE: 0.81",78,0.81,71.83,27,2026-09-15T22:54:35.074029+00:00,False,True,True,False,False,False,0.18999999999999995
Q078,chemistry,moderate,What is the atomic number of Platinum?,78,"According to the periodic table, Platinum has atomic number 78.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 82
CONFIDENCE: 0.77",82,0.77,45.03,27,2026-09-15T22:54:35.074083+00:00,False,False,False,True,True,False,0.77
Q079,chemistry,moderate,What is the atomic number of Gold?,79,"According to the periodic table, Gold has atomic number 79.",IUPAC periodic table,clean,"According to the periodic table, Gold has atomic number 79.",mock,deterministic-demo-v1,"ANSWER: 79
CONFIDENCE: 0.89",79,0.89,25.68,27,2026-09-15T22:54:35.074295+00:00,False,True,True,False,False,False,0.10999999999999999
Q079,chemistry,moderate,What is the atomic number of Gold?,79,"According to the periodic table, Gold has atomic number 79.",IUPAC periodic table,missing,"According to the periodic table, Gold is a chemical element.",mock,deterministic-demo-v1,"ANSWER: 79
CONFIDENCE: 0.91",79,0.91,48.0,27,2026-09-15T22:54:35.074356+00:00,False,True,False,True,True,False,0.08999999999999997
Q079,chemistry,moderate,What is the atomic number of Gold?,79,"According to the periodic table, Gold has atomic number 79.",IUPAC periodic table,irrelevant,"A triangle has three sides. Water freezes at 0 degrees Celsius at standard pressure. The Pacific Ocean is Earth's largest ocean. According to the periodic table, Gold has atomic number 79.",mock,deterministic-demo-v1,"ANSWER: 79
CONFIDENCE: 0.94",79,0.94,36.56,27,2026-09-15T22:54:35.074451+00:00,False,True,True,False,False,False,0.06000000000000005
Q079,chemistry,moderate,What is the atomic number of Gold?,79,"According to the periodic table, Gold has atomic number 79.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Gold has atomic number 79. [duplicate] According to the periodic table, Gold has atomic number 79. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 79
CONFIDENCE: 0.71",79,0.71,55.41,27,2026-09-15T22:54:35.074510+00:00,False,True,True,False,False,False,0.29000000000000004
Q079,chemistry,moderate,What is the atomic number of Gold?,79,"According to the periodic table, Gold has atomic number 79.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Gold has atomic number 79. Source B states: Gold has atomic number 81.",mock,deterministic-demo-v1,"ANSWER: 79
CONFIDENCE: 0.87",79,0.87,49.0,27,2026-09-15T22:54:35.074568+00:00,False,True,True,False,False,False,0.13
Q079,chemistry,moderate,What is the atomic number of Gold?,79,"According to the periodic table, Gold has atomic number 79.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 79
CONFIDENCE: 0.83",79,0.83,74.2,27,2026-09-15T22:54:35.074644+00:00,False,True,False,True,True,False,0.17000000000000004
Q080,chemistry,moderate,What is the atomic number of Mercury?,80,"According to the periodic table, Mercury has atomic number 80.",IUPAC periodic table,clean,"According to the periodic table, Mercury has atomic number 80.",mock,deterministic-demo-v1,"ANSWER: 80
CONFIDENCE: 0.94",80,0.94,40.68,27,2026-09-15T22:54:35.074786+00:00,False,True,True,False,False,False,0.06000000000000005
Q080,chemistry,moderate,What is the atomic number of Mercury?,80,"According to the periodic table, Mercury has atomic number 80.",IUPAC periodic table,missing,"According to the periodic table, Mercury is a chemical element.",mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.74",Insufficient information.,0.74,73.99,50,2026-09-15T22:54:35.074846+00:00,True,False,False,False,False,True,0.74
Q080,chemistry,moderate,What is the atomic number of Mercury?,80,"According to the periodic table, Mercury has atomic number 80.",IUPAC periodic table,irrelevant,"Water freezes at 0 degrees Celsius at standard pressure. A triangle has three sides. The Pacific Ocean is Earth's largest ocean. According to the periodic table, Mercury has atomic number 80.",mock,deterministic-demo-v1,"ANSWER: 80
CONFIDENCE: 0.78",80,0.78,50.56,27,2026-09-15T22:54:35.074907+00:00,False,True,True,False,False,False,0.21999999999999997
Q080,chemistry,moderate,What is the atomic number of Mercury?,80,"According to the periodic table, Mercury has atomic number 80.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Mercury has atomic number 80. [duplicate] According to the periodic table, Mercury has atomic number 80. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 80
CONFIDENCE: 0.86",80,0.86,45.02,27,2026-09-15T22:54:35.074960+00:00,False,True,True,False,False,False,0.14
Q080,chemistry,moderate,What is the atomic number of Mercury?,80,"According to the periodic table, Mercury has atomic number 80.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Mercury has atomic number 80. Source B states: Mercury has atomic number 81.",mock,deterministic-demo-v1,"ANSWER: 78
CONFIDENCE: 0.89",78,0.89,57.89,27,2026-09-15T22:54:35.075065+00:00,False,False,True,False,True,False,0.89
Q080,chemistry,moderate,What is the atomic number of Mercury?,80,"According to the periodic table, Mercury has atomic number 80.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 80
CONFIDENCE: 0.69",80,0.69,78.14,27,2026-09-15T22:54:35.075148+00:00,False,True,False,True,True,False,0.31000000000000005
Q081,chemistry,moderate,What is the atomic number of Thallium?,81,"According to the periodic table, Thallium has atomic number 81.",IUPAC periodic table,clean,"According to the periodic table, Thallium has atomic number 81.",mock,deterministic-demo-v1,"ANSWER: 81
CONFIDENCE: 0.83",81,0.83,74.8,27,2026-09-15T22:54:35.075291+00:00,False,True,True,False,False,False,0.17000000000000004
Q081,chemistry,moderate,What is the atomic number of Thallium?,81,"According to the periodic table, Thallium has atomic number 81.",IUPAC periodic table,missing,"According to the periodic table, Thallium is a chemical element.",mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.75",Insufficient information.,0.75,32.9,50,2026-09-15T22:54:35.075351+00:00,True,False,False,False,False,True,0.75
Q081,chemistry,moderate,What is the atomic number of Thallium?,81,"According to the periodic table, Thallium has atomic number 81.",IUPAC periodic table,irrelevant,"A leap year normally has 366 days. A triangle has three sides. The Pacific Ocean is Earth's largest ocean. According to the periodic table, Thallium has atomic number 81.",mock,deterministic-demo-v1,"ANSWER: 81
CONFIDENCE: 0.82",81,0.82,26.96,27,2026-09-15T22:54:35.075412+00:00,False,True,True,False,False,False,0.18000000000000005
Q081,chemistry,moderate,What is the atomic number of Thallium?,81,"According to the periodic table, Thallium has atomic number 81.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Thallium has atomic number 81. [duplicate] According to the periodic table, Thallium has atomic number 81. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 81
CONFIDENCE: 0.90",81,0.9,21.0,27,2026-09-15T22:54:35.075464+00:00,False,True,True,False,False,False,0.09999999999999998
Q081,chemistry,moderate,What is the atomic number of Thallium?,81,"According to the periodic table, Thallium has atomic number 81.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Thallium has atomic number 81. Source B states: Thallium has atomic number 78.",mock,deterministic-demo-v1,"ANSWER: 78
CONFIDENCE: 0.73",78,0.73,46.02,27,2026-09-15T22:54:35.075557+00:00,False,False,True,False,True,False,0.73
Q081,chemistry,moderate,What is the atomic number of Thallium?,81,"According to the periodic table, Thallium has atomic number 81.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.70",Insufficient information.,0.7,79.21,50,2026-09-15T22:54:35.075615+00:00,True,False,False,False,False,True,0.7
Q082,chemistry,moderate,What is the atomic number of Lead?,82,"According to the periodic table, Lead has atomic number 82.",IUPAC periodic table,clean,"According to the periodic table, Lead has atomic number 82.",mock,deterministic-demo-v1,"ANSWER: 82
CONFIDENCE: 0.87",82,0.87,40.41,27,2026-09-15T22:54:35.075839+00:00,False,True,True,False,False,False,0.13
Q082,chemistry,moderate,What is the atomic number of Lead?,82,"According to the periodic table, Lead has atomic number 82.",IUPAC periodic table,missing,"According to the periodic table, Lead is a chemical element.",mock,deterministic-demo-v1,"ANSWER: 82
CONFIDENCE: 0.78",82,0.78,16.45,27,2026-09-15T22:54:35.075900+00:00,False,True,False,True,True,False,0.21999999999999997
Q082,chemistry,moderate,What is the atomic number of Lead?,82,"According to the periodic table, Lead has atomic number 82.",IUPAC periodic table,irrelevant,"Water freezes at 0 degrees Celsius at standard pressure. A leap year normally has 366 days. The Moon is Earth's natural satellite. According to the periodic table, Lead has atomic number 82.",mock,deterministic-demo-v1,"ANSWER: 82
CONFIDENCE: 0.79",82,0.79,60.11,27,2026-09-15T22:54:35.075996+00:00,False,True,True,False,False,False,0.20999999999999996
Q082,chemistry,moderate,What is the atomic number of Lead?,82,"According to the periodic table, Lead has atomic number 82.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Lead has atomic number 82. [duplicate] According to the periodic table, Lead has atomic number 82. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 82
CONFIDENCE: 0.85",82,0.85,17.65,27,2026-09-15T22:54:35.076050+00:00,False,True,True,False,False,False,0.15000000000000002
Q082,chemistry,moderate,What is the atomic number of Lead?,82,"According to the periodic table, Lead has atomic number 82.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Lead has atomic number 82. Source B states: Lead has atomic number 80.",mock,deterministic-demo-v1,"ANSWER: 86
CONFIDENCE: 0.87",86,0.87,71.94,27,2026-09-15T22:54:35.076232+00:00,False,False,True,False,True,False,0.87
Q082,chemistry,moderate,What is the atomic number of Lead?,82,"According to the periodic table, Lead has atomic number 82.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 82
CONFIDENCE: 0.67",82,0.67,34.51,27,2026-09-15T22:54:35.076295+00:00,False,True,False,True,True,False,0.32999999999999996
Q083,chemistry,moderate,What is the atomic number of Bismuth?,83,"According to the periodic table, Bismuth has atomic number 83.",IUPAC periodic table,clean,"According to the periodic table, Bismuth has atomic number 83.",mock,deterministic-demo-v1,"ANSWER: 83
CONFIDENCE: 0.90",83,0.9,78.96,27,2026-09-15T22:54:35.076502+00:00,False,True,True,False,False,False,0.09999999999999998
Q083,chemistry,moderate,What is the atomic number of Bismuth?,83,"According to the periodic table, Bismuth has atomic number 83.",IUPAC periodic table,missing,"According to the periodic table, Bismuth is a chemical element.",mock,deterministic-demo-v1,"ANSWER: 83
CONFIDENCE: 0.93",83,0.93,74.31,27,2026-09-15T22:54:35.076562+00:00,False,True,False,True,True,False,0.06999999999999995
Q083,chemistry,moderate,What is the atomic number of Bismuth?,83,"According to the periodic table, Bismuth has atomic number 83.",IUPAC periodic table,irrelevant,"Water freezes at 0 degrees Celsius at standard pressure. The Moon is Earth's natural satellite. The Pacific Ocean is Earth's largest ocean. According to the periodic table, Bismuth has atomic number 83.",mock,deterministic-demo-v1,"ANSWER: 83
CONFIDENCE: 0.75",83,0.75,26.57,27,2026-09-15T22:54:35.076625+00:00,False,True,True,False,False,False,0.25
Q083,chemistry,moderate,What is the atomic number of Bismuth?,83,"According to the periodic table, Bismuth has atomic number 83.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Bismuth has atomic number 83. [duplicate] According to the periodic table, Bismuth has atomic number 83. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 83
CONFIDENCE: 0.73",83,0.73,42.46,27,2026-09-15T22:54:35.076679+00:00,False,True,True,False,False,False,0.27
Q083,chemistry,moderate,What is the atomic number of Bismuth?,83,"According to the periodic table, Bismuth has atomic number 83.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Bismuth has atomic number 83. Source B states: Bismuth has atomic number 80.",mock,deterministic-demo-v1,"ANSWER: 83
CONFIDENCE: 0.79",83,0.79,56.38,27,2026-09-15T22:54:35.076738+00:00,False,True,True,False,False,False,0.20999999999999996
Q083,chemistry,moderate,What is the atomic number of Bismuth?,83,"According to the periodic table, Bismuth has atomic number 83.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: 83
CONFIDENCE: 0.79",83,0.79,35.87,27,2026-09-15T22:54:35.076790+00:00,False,True,False,True,True,False,0.20999999999999996
Q084,chemistry,moderate,What is the atomic number of Polonium?,84,"According to the periodic table, Polonium has atomic number 84.",IUPAC periodic table,clean,"According to the periodic table, Polonium has atomic number 84.",mock,deterministic-demo-v1,"ANSWER: 84
CONFIDENCE: 0.87",84,0.87,45.44,27,2026-09-15T22:54:35.076966+00:00,False,True,True,False,False,False,0.13
Q084,chemistry,moderate,What is the atomic number of Polonium?,84,"According to the periodic table, Polonium has atomic number 84.",IUPAC periodic table,missing,"According to the periodic table, Polonium is a chemical element.",mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.87",Insufficient information.,0.87,43.21,50,2026-09-15T22:54:35.077061+00:00,True,False,False,False,False,True,0.87
Q084,chemistry,moderate,What is the atomic number of Polonium?,84,"According to the periodic table, Polonium has atomic number 84.",IUPAC periodic table,irrelevant,"A leap year normally has 366 days. A triangle has three sides. The Moon is Earth's natural satellite. According to the periodic table, Polonium has atomic number 84.",mock,deterministic-demo-v1,"ANSWER: 84
CONFIDENCE: 0.68",84,0.68,19.63,27,2026-09-15T22:54:35.077171+00:00,False,True,True,False,False,False,0.31999999999999995
Q084,chemistry,moderate,What is the atomic number of Polonium?,84,"According to the periodic table, Polonium has atomic number 84.",IUPAC periodic table,duplicate_noise,"### RECORD ### According to the periodic table, Polonium has atomic number 84. [duplicate] According to the periodic table, Polonium has atomic number 84. !!! metadata=null; checksum=unknown",mock,deterministic-demo-v1,"ANSWER: 84
CONFIDENCE: 0.79",84,0.79,31.56,27,2026-09-15T22:54:35.077232+00:00,False,True,True,False,False,False,0.20999999999999996
Q084,chemistry,moderate,What is the atomic number of Polonium?,84,"According to the periodic table, Polonium has atomic number 84.",IUPAC periodic table,contradictory,"Source A states: According to the periodic table, Polonium has atomic number 84. Source B states: Polonium has atomic number 87.",mock,deterministic-demo-v1,"ANSWER: 84
CONFIDENCE: 0.72",84,0.72,74.77,27,2026-09-15T22:54:35.077294+00:00,False,True,True,False,False,False,0.28
Q084,chemistry,moderate,What is the atomic number of Polonium?,84,"According to the periodic table, Polonium has atomic number 84.",IUPAC periodic table,no_context,,mock,deterministic-demo-v1,"ANSWER: Insufficient information.
CONFIDENCE: 0.65",Insufficient information.,0.65,61.18,50,2026-09-15T22:54:35.077348+00:00,True,False,False,False,False,True,0.65
Q085,chemistry,moderate,What is the atomic number of Astatine?,85,"According to the periodic table, Astatine has atomic number 85.",IUPAC periodic table,clean,"According to the periodic table, Astatine has atomic number 85.",mock,deterministic-demo-v1,"ANSWER: 85
CONFIDENCE: 0.90",85,0.9,36.79,27,2026-09-15T22:54:35.077564+00:00,False,True,True,False,False,False,0.09999999999999998
Q085,chemistry,moderate,What is the atomic number of Astatine?,85,"According to the periodic table, Astatine has atomic number 85.",IUPAC periodic table,missing,"According to the periodic table, Astatine is a chemical element.",mock,deterministic-demo-v1,"ANSWER: 85
CONFIDENCE: 0.85",85,0.85,53.3,27,2026-09-15T22:54:35.077628+00:00,False,True,False,True,True,False,0.15000000000000002
Q085,chemistry,moderate,What is the atomic number of Astatine?,85,"According to the periodic table, Astatine has atomic number 85.",IUPAC periodic table,irrelevant,"The Pacific Ocean is Earth's largest ocean. The Moon is Earth's natural satellite. A leap year normally has 366 days. According to the periodic table, Astatine has atomic number 85.",mock,deterministic-demo-v1,"ANSWER: 85
CONFIDENCE: 0.86",85,0.86,46.86,27,2026-09-15T22:54:35.077731+00:00,False,True,True,False,False,False,0.14
